entry_month,ts_code,month_wuxing,hold_1m,hold_2m,hold_3m,hold_6m,hold_9m,hold_12m,hold_24m
2023-02,801170.SI,木,-0.092205,0.016407,-0.235069,-0.221422,-0.178529,-0.151823,-0.055141
2023-03,801170.SI,木,0.138014,-0.297835,-0.298411,-0.222056,-0.20984,-0.136352,-0.050245
2023-04,801170.SI,土,-0.566758,-0.449129,-0.165664,-0.273898,-0.250315,-0.124756,-0.061223
2023-05,801170.SI,火,-0.299563,0.157834,-0.20753,-0.14871,-0.122107,-0.039362,-0.00129
2023-06,801170.SI,火,0.913919,-0.157074,-0.13739,-0.161446,-0.074403,-0.05369,0.00797
2023-07,801170.SI,土,-0.628759,-0.420891,-0.368092,-0.289363,-0.110679,-0.099057,-0.020001
2023-08,801170.SI,金,-0.096632,-0.175572,-0.085524,-0.076002,0.024281,-0.068709,0.032185
2023-09,801170.SI,金,-0.247614,-0.079919,-0.184831,-0.041206,-0.024023,0.09279,0.029891
2023-10,801170.SI,土,0.125153,-0.151501,-0.200826,0.055021,0.014017,0.075013,0.056686
2023-11,801170.SI,水,-0.360131,-0.326471,-0.066382,0.084033,-0.063035,0.087061,0.037253
2023-12,801170.SI,水,-0.291039,0.127739,0.127725,0.067912,0.204942,0.130109,0.069035
2024-01,801170.SI,土,0.793887,0.422307,0.392774,0.142214,0.186692,0.114078,0.082409
2024-02,801170.SI,木,0.127696,0.227223,0.25868,-0.061357,0.143621,0.052561,0.077897
2024-03,801170.SI,木,0.335535,0.329772,0.011271,0.245512,0.130905,0.044447,0.042356
2024-04,801170.SI,土,0.324035,-0.120018,-0.063271,0.095384,0.034174,0.006922,0.026094
2024-05,801170.SI,火,-0.415145,-0.2121,-0.300021,0.090098,-0.008351,0.03829,0.017054
2024-06,801170.SI,火,0.061437,-0.234221,0.53401,0.195929,0.055745,0.073649,
2024-07,801170.SI,土,-0.447525,0.844145,0.280911,0.086635,0.03147,0.065992,
2024-08,801170.SI,金,5.155698,0.950392,0.697641,0.180305,0.184122,0.144008,
2024-09,801170.SI,金,-0.382031,-0.108482,-0.067642,-0.12416,-0.04675,-0.029388,
2024-10,801170.SI,土,0.286157,0.145225,-0.078175,-0.074395,0.002687,0.038672,
2024-11,801170.SI,水,0.019736,-0.219585,-0.179379,-0.011056,0.002975,-0.010273,
2024-12,801170.SI,水,-0.402741,-0.263843,-0.177253,-0.036129,-0.016291,0.011261,
2025-01,801170.SI,土,-0.092644,-0.034354,-0.070599,0.045741,0.080824,0.051641,
2025-02,801170.SI,木,0.027681,-0.059377,0.191792,0.108827,0.053512,0.103842,
2025-03,801170.SI,木,-0.13906,0.283429,0.129201,0.07564,0.08325,0.040269,
2025-04,801170.SI,土,0.913244,0.293214,0.176645,0.16555,0.095862,0.04563,
2025-05,801170.SI,火,-0.125882,-0.077253,0.031638,-0.00949,0.075992,-0.003747,
2025-06,801170.SI,火,-0.025919,0.120743,0.02462,0.060981,0.012209,,
2025-07,801170.SI,土,0.289486,0.050865,0.15456,0.057575,0.005285,,
2025-08,801170.SI,金,-0.143599,0.092487,-0.048978,0.098879,-0.01527,,
2025-09,801170.SI,金,0.393656,0.002184,0.098633,0.006061,,,
2025-10,801170.SI,土,-0.279325,-0.024559,-0.031263,-0.061951,,,
2025-11,801170.SI,水,0.320268,0.123153,0.269724,0.002029,,,
2025-12,801170.SI,水,-0.044532,0.245182,-0.078711,,,,
2026-01,801170.SI,土,0.622743,-0.09534,-0.091667,,,,
2026-02,801170.SI,木,-0.495662,-0.320417,-0.209228,,,,
2026-03,801170.SI,木,-0.084278,-0.009816,,,,,
2026-04,801170.SI,土,0.070701,,,,,,
2026-05,801170.SI,火,,,,,,,
2012-09,801180.SI,金,0.326567,0.046343,1.234701,0.27395,0.090407,0.160481,0.144994
2012-10,801180.SI,土,-0.174686,1.900444,1.206469,0.229789,0.089458,0.108809,0.146919
2012-11,801180.SI,水,9.193184,2.607757,1.305673,0.583725,0.216549,0.125353,0.236021
2012-12,801180.SI,水,0.276923,0.096584,-0.273751,-0.238318,-0.067223,-0.119404,0.206419
2013-01,801180.SI,土,-0.058286,-0.452296,-0.31457,-0.234462,-0.118457,-0.175164,0.195924
2013-02,801180.SI,木,-0.681453,-0.415229,0.087832,-0.116319,-0.113962,-0.197841,0.215735
2013-03,801180.SI,木,0.073489,1.010277,-0.201157,0.057118,-0.060983,-0.031836,0.393309
2013-04,801180.SI,土,2.76456,-0.310882,-0.144993,-0.000269,-0.122657,-0.054482,0.499498
2013-05,801180.SI,火,-0.873854,-0.592528,-0.282157,-0.200355,-0.275297,-0.147043,0.478864
2013-06,801180.SI,火,0.316202,0.712411,0.398897,0.018074,0.032234,0.00691,0.579415
2013-07,801180.SI,土,1.227888,0.442173,0.168952,-0.111271,-0.02223,0.112028,0.434632
2013-08,801180.SI,金,-0.066442,-0.153263,-0.10923,-0.271843,-0.096573,0.042943,0.300898
2013-09,801180.SI,金,-0.23201,-0.129883,-0.259076,-0.113305,-0.097614,0.129713,0.260621
2013-10,801180.SI,土,-0.014175,-0.27225,-0.324319,-0.105755,0.093676,0.186339,0.374461
2013-11,801180.SI,水,-0.462765,-0.440613,-0.40477,-0.090177,0.099239,0.357572,0.413123
2013-12,801180.SI,水,-0.417548,-0.373465,0.061146,-0.004131,0.300268,0.652799,0.547295
2014-01,801180.SI,土,-0.326046,0.432295,0.183509,0.391433,0.431192,0.733961,0.368394
2014-02,801180.SI,木,2.043928,0.568346,0.390684,0.493811,0.786989,0.842542,0.390934
2014-03,801180.SI,木,-0.191929,-0.060005,-0.065393,0.439335,0.91588,1.005147,0.389605
2014-04,801180.SI,土,0.093455,0.005122,0.635886,0.573843,0.969375,1.378055,0.390885
2014-05,801180.SI,火,-0.076075,1.000917,0.604586,1.02567,1.023705,1.564065,0.366589
2014-06,801180.SI,火,3.333326,1.114591,1.216638,1.743076,1.586139,1.477433,0.375985
2014-07,801180.SI,土,0.031885,0.585373,0.514153,1.160808,1.69388,0.850825,0.270305
2014-08,801180.SI,金,1.435746,0.834167,1.557257,1.272685,1.997674,0.622654,0.343187
2014-09,801180.SI,金,0.381165,1.620267,2.39454,1.793382,1.571013,0.406698,0.2921
2014-10,801180.SI,土,3.971018,4.321678,2.083635,2.593209,0.978931,0.592413,0.272438
2014-11,801180.SI,水,4.697073,1.428688,1.019781,2.245559,0.394364,0.470947,0.21657
2014-12,801180.SI,水,0.03536,0.202626,1.298687,1.237515,0.048755,0.448526,0.091918
2015-01,801180.SI,土,0.396913,2.425106,3.186992,0.585312,0.277576,0.079899,0.084029
2015-02,801180.SI,木,7.398051,6.248839,4.215244,0.158543,0.32341,0.050015,0.081793
2015-03,801180.SI,木,5.256889,3.109819,1.177971,-0.291612,0.241867,-0.036977,-0.019636
2015-04,801180.SI,土,1.699523,0.284988,-0.399757,-0.294286,-0.312599,-0.186494,-0.093271
2015-05,801180.SI,火,-0.388339,-0.71696,-0.742635,-0.33334,-0.384584,-0.271639,-0.142702
2015-06,801180.SI,火,-0.869026,-0.833056,-0.769596,-0.062252,-0.266334,-0.235768,-0.11059
2015-07,801180.SI,土,-0.787208,-0.694407,-0.170282,-0.264383,-0.099732,-0.128133,-0.033398
2015-08,801180.SI,金,-0.561134,0.638393,0.726867,-0.048348,0.030258,0.111852,0.032122
2015-09,801180.SI,金,5.116514,2.425486,2.81665,0.309188,0.139734,0.186839,0.074597
2015-10,801180.SI,土,0.918405,2.014891,-0.347812,-0.062238,-0.113613,0.016758,-0.00022
2015-11,801180.SI,水,3.738084,-0.619733,-0.475557,-0.204227,-0.039915,0.006183,-0.026916
2015-12,801180.SI,水,-0.969481,-0.82552,-0.550922,-0.377178,-0.195928,-0.176898,-0.089107
2016-01,801180.SI,土,-0.002493,0.722641,0.348381,0.033354,0.17896,0.088175,0.122886
2016-02,801180.SI,木,1.97491,0.567693,0.207482,0.299018,0.250268,0.114534,0.05689
2016-03,801180.SI,木,-0.173871,-0.230721,-0.136213,0.075923,0.007313,-0.001982,0.000792
2016-04,801180.SI,土,-0.283659,-0.116745,-0.208073,0.102408,0.01312,0.010635,-0.020711
2016-05,801180.SI,火,0.089061,-0.16734,0.397494,0.272227,0.085169,0.009059,-0.032755
2016-06,801180.SI,火,-0.363375,0.583065,0.340158,0.087785,0.047246,0.035091,-0.076332
2016-07,801180.SI,土,2.936533,0.944429,0.534616,0.145904,0.096219,0.07163,-0.0694
2016-08,801180.SI,金,-0.03956,-0.04183,0.158189,-0.043751,-0.094743,-0.041891,-0.143112
2016-09,801180.SI,金,-0.044095,0.271844,-0.117061,-0.074247,-0.050301,-0.027029,-0.142399
2016-10,801180.SI,土,0.692204,-0.151428,-0.144348,-0.073498,-0.049264,-0.016914,-0.161802
2016-11,801180.SI,水,-0.574476,-0.391558,-0.21048,-0.199671,-0.100585,-0.058926,-0.159846
2016-12,801180.SI,水,-0.13001,0.075431,-0.029357,-0.015052,0.004977,0.008048,-0.152745
2017-01,801180.SI,土,0.329384,0.025256,0.003219,0.00217,0.02965,0.158705,-0.13139
2017-02,801180.SI,木,-0.209295,-0.128498,-0.188714,-0.040027,-0.002199,0.002229,-0.084761
2017-03,801180.SI,木,-0.039444,-0.178223,-0.000536,0.022597,0.020834,0.003574,-0.022501
2017-04,801180.SI,土,-0.296952,0.019505,0.001122,0.043125,0.215716,-0.051085,-0.040469
2017-05,801180.SI,火,0.478407,0.194642,0.135911,0.106569,0.075386,-0.072837,-0.063273
2017-06,801180.SI,火,-0.034657,-0.004321,0.046265,0.031689,0.004947,-0.17576,-0.074256
2017-07,801180.SI,土,0.026968,0.089235,0.08689,0.339691,-0.067876,-0.19187,-0.079878
2017-08,801180.SI,金,0.155277,0.11815,0.077986,0.046344,-0.133517,-0.23364,-0.112304
2017-09,801180.SI,金,0.082217,0.041302,0.017317,-0.015096,-0.238755,-0.244089,-0.111966
2017-10,801180.SI,土,0.001934,-0.013658,0.651291,-0.136787,-0.267884,-0.285337,-0.106026
2017-11,801180.SI,水,-0.029007,1.119904,0.015631,-0.223156,-0.316026,-0.249943,-0.111427
2017-12,801180.SI,水,3.628243,0.038713,-0.046476,-0.341496,-0.31534,-0.28789,-0.065051
2018-01,801180.SI,土,-0.766882,-0.567198,-0.548755,-0.512519,-0.459419,-0.348857,-0.152267
2018-02,801180.SI,木,-0.196467,-0.372187,-0.405801,-0.438705,-0.322025,-0.1642,-0.107985
2018-03,801180.SI,木,-0.509479,-0.489029,-0.545237,-0.419841,-0.353921,-0.047898,-0.128334
2018-04,801180.SI,土,-0.467727,-0.562126,-0.473373,-0.408323,-0.264192,-0.029734,-0.083284
2018-05,801180.SI,火,-0.639783,-0.476173,-0.469787,-0.275806,-0.063532,-0.053611,-0.073559
2018-06,801180.SI,火,-0.238251,-0.356729,-0.259869,-0.22992,0.218007,0.039748,-0.011114
2018-07,801180.SI,土,-0.45678,-0.270447,-0.335237,-0.130249,0.189469,0.047634,0.037172
2018-08,801180.SI,金,-0.020199,-0.26462,-0.010858,0.244554,0.148002,0.028243,0.072542
2018-09,801180.SI,金,-0.448068,-0.006154,-0.198759,0.562501,0.164486,0.043251,0.048284
2018-10,801180.SI,土,0.789586,-0.034612,0.137949,0.591097,0.219151,0.118275,0.050664
2018-11,801180.SI,水,-0.479224,-0.092581,0.565917,0.236757,0.041617,0.05267,0.056459
2018-12,801180.SI,水,0.581121,1.715362,2.047034,0.403848,0.139193,0.227521,0.046079
2019-01,801180.SI,土,3.663265,3.229932,1.224693,0.261899,0.111793,0.103678,-0.009359
2019-02,801180.SI,木,2.836866,0.536598,-0.023212,-0.150472,-0.077854,-0.04799,-0.02413
2019-03,801180.SI,木,-0.38462,-0.507153,-0.353211,-0.303442,-0.093406,-0.201974,-0.095518
2019-04,801180.SI,土,-0.605288,-0.33691,-0.284221,-0.214039,-0.126292,-0.133879,-0.084184
2019-05,801180.SI,火,0.113947,-0.036108,-0.261152,-0.104017,-0.056109,-0.093086,-0.039621
2019-06,801180.SI,火,-0.165949,-0.398272,-0.249844,0.073341,-0.144076,-0.059488,-0.08327
2019-07,801180.SI,土,-0.565882,-0.288572,-0.136977,-0.034705,-0.077049,0.026815,-0.132632
2019-08,801180.SI,金,0.165883,0.21683,0.086537,0.066855,-0.028962,0.118749,-0.079646
2019-09,801180.SI,金,0.270004,0.048913,0.535763,-0.085725,0.01415,0.053341,-0.06174
2019-10,801180.SI,土,-0.133688,0.688821,0.079687,-0.045542,0.08805,-0.012859,-0.11328
2019-11,801180.SI,水,2.292253,0.20534,0.04753,-0.082022,0.129697,0.060261,-0.098309
2019-12,801180.SI,水,-0.558708,-0.409115,-0.455711,-0.175879,-0.071068,-0.108543,-0.113718
2020-01,801180.SI,土,-0.208811,-0.39552,-0.156247,0.092255,-0.04191,-0.110819,-0.088916
2020-02,801180.SI,木,-0.538169,-0.128669,-0.195552,0.173167,0.064539,0.000327,-0.083573
2020-03,801180.SI,木,0.643928,0.061708,0.247822,0.213559,0.050809,0.025138,-0.009554
2020-04,801180.SI,土,-0.314311,0.087145,0.413946,0.020943,-0.095139,-0.031639,-0.071282
2020-05,801180.SI,火,0.723644,1.03042,0.710889,0.224598,0.075698,0.016997,-0.084882
2020-06,801180.SI,火,1.391796,0.704547,0.180237,-0.035707,-0.03988,-0.10645,-0.08065
2020-07,801180.SI,土,0.214769,-0.170929,-0.262825,-0.276137,-0.146431,-0.26732,-0.141619
2020-08,801180.SI,金,-0.434165,-0.42574,-0.123474,-0.147048,-0.144896,-0.242858,-0.153225
2020-09,801180.SI,金,-0.417189,0.090944,-0.21214,-0.134028,-0.185605,-0.164247,-0.137361
2020-10,801180.SI,土,1.042103,-0.08397,-0.289208,-0.081513,-0.268812,-0.203484,-0.185271
2020-11,801180.SI,水,-0.589094,-0.580651,-0.169989,-0.15541,-0.278923,-0.233164,-0.105966
2020-12,801180.SI,水,-0.572035,0.179654,-0.048172,-0.172004,-0.147644,-0.118862,-0.115269
2021-01,801180.SI,土,2.251632,0.419494,0.186871,-0.258396,-0.172671,-0.066474,-0.066564
2021-02,801180.SI,木,-0.380323,-0.282942,-0.140576,-0.327906,-0.253135,-0.160437,-0.120317
2021-03,801180.SI,木,-0.170258,0.012112,-0.279725,-0.193411,-0.141239,-0.043072,-0.13743
2021-04,801180.SI,土,0.234565,-0.328918,-0.536617,-0.309259,-0.138277,-0.109303,-0.141886
2021-05,801180.SI,火,-0.635215,-0.716108,-0.474403,-0.30376,-0.166955,-0.176554,-0.179082
2021-06,801180.SI,火,-0.779062,-0.3691,-0.096754,-0.06231,0.051977,-0.054105,-0.141357
2021-07,801180.SI,土,0.80157,0.826308,0.029653,0.175117,0.107456,0.005647,-0.023027
2021-08,801180.SI,金,0.851386,-0.221586,-0.077713,0.048761,-0.043623,-0.05298,-0.080326
2021-09,801180.SI,金,-0.672716,-0.349046,-0.026553,0.13529,-0.039445,-0.10961,-0.128567
2021-10,801180.SI,土,0.294722,0.678829,0.341133,0.148536,-0.00223,-0.166641,-0.120883
2021-11,801180.SI,水,1.176889,0.364958,0.192578,-0.026109,-0.044589,0.042331,-0.136756
2021-12,801180.SI,水,-0.144141,-0.117302,0.32404,-0.045828,-0.13569,-0.111661,-0.191363
2022-01,801180.SI,土,-0.089621,0.646835,-0.016403,-0.139383,-0.288864,-0.066654,-0.219578
2022-02,801180.SI,木,1.979053,0.022386,-0.204694,-0.144851,-0.003421,-0.07828,-0.207654
2022-03,801180.SI,木,-0.649126,-0.589076,-0.312373,-0.30168,-0.222313,-0.222485,-0.257333
2022-04,801180.SI,土,-0.518749,-0.037384,-0.246988,-0.395328,-0.082827,-0.173278,-0.240927
2022-05,801180.SI,火,0.92546,-0.058073,-0.080505,0.11558,-0.031825,-0.181601,-0.193776
2022-06,801180.SI,火,-0.539214,-0.364586,-0.290821,-0.172952,-0.189982,-0.220562,-0.270231
2022-07,801180.SI,土,-0.123779,-0.120201,-0.514446,0.012221,-0.147138,-0.050883,-0.23779
2022-08,801180.SI,金,-0.116608,-0.638549,0.35348,-0.006526,-0.212767,-0.106881,-0.25099
2022-09,801180.SI,金,-0.852107,0.675333,-0.035492,-0.134307,-0.195628,-0.147121,-0.121286
2022-10,801180.SI,土,17.978246,1.463121,1.11015,0.130315,0.186716,-0.072612,-0.034013
2022-11,801180.SI,水,-0.68032,-0.296374,-0.270776,-0.399616,-0.22245,-0.285073,-0.147819
2022-12,801180.SI,水,0.548703,0.101371,-0.222999,-0.265431,-0.181382,-0.263914,-0.151314
2023-01,801180.SI,土,-0.216752,-0.449638,-0.39454,-0.110054,-0.294911,-0.347445,-0.192556
2023-02,801180.SI,木,-0.613279,-0.467673,-0.505692,-0.197099,-0.289776,-0.318868,-0.162683
2023-03,801180.SI,木,-0.267244,-0.441147,-0.305546,-0.159745,-0.277067,-0.29062,-0.150035
2023-04,801180.SI,土,-0.573779,-0.323939,0.308101,-0.239107,-0.330947,-0.303041,-0.14596
2023-05,801180.SI,火,0.07235,1.291631,0.304145,-0.148677,-0.242047,-0.20577,-0.117002
2023-06,801180.SI,火,3.897258,0.438205,0.016666,-0.262393,-0.285574,-0.316736,-0.115488
2023-07,801180.SI,土,-0.577634,-0.536776,-0.557406,-0.521513,-0.434982,-0.38789,-0.154718
2023-08,801180.SI,金,-0.491966,-0.546931,-0.444271,-0.42217,-0.326786,-0.371847,-0.095891
2023-09,801180.SI,金,-0.59595,-0.41877,-0.464855,-0.40111,-0.401508,-0.094668,-0.032851
2023-10,801180.SI,土,-0.163894,-0.384129,-0.482709,-0.361603,-0.318021,0.006192,-0.007613
2023-11,801180.SI,水,-0.546352,-0.593115,-0.39919,-0.259034,-0.345666,0.015784,-0.014332
